"knr","kname","month","age","unemp"
"1282","1034","Hægebostad (-2019)","2001M10","15-74 years",1.2
"1283","1034","Hægebostad (-2019)","2001M11","15-74 years",1.2
"1284","1034","Hægebostad (-2019)","2001M12","15-74 years",2.3
"1285","1034","Hægebostad (-2019)","2002M01","15-74 years",2.7
"1286","1034","Hægebostad (-2019)","2002M02","15-74 years",2.7
"1287","1034","Hægebostad (-2019)","2002M03","15-74 years",1.9
"1288","1034","Hægebostad (-2019)","2002M04","15-74 years",2
"1289","1034","Hægebostad (-2019)","2002M05","15-74 years",1.7
"1290","1034","Hægebostad (-2019)","2002M06","15-74 years",2.1
"1291","1034","Hægebostad (-2019)","2002M07","15-74 years",3
"1292","1034","Hægebostad (-2019)","2002M08","15-74 years",2.3
"1293","1034","Hægebostad (-2019)","2002M09","15-74 years",2.5
"1294","1034","Hægebostad (-2019)","2002M10","15-74 years",2.2
"1295","1034","Hægebostad (-2019)","2002M11","15-74 years",3.7
"1296","1034","Hægebostad (-2019)","2002M12","15-74 years",2.8
"1297","1034","Hægebostad (-2019)","1999M01","15-29 years",5.9
"1298","1034","Hægebostad (-2019)","1999M02","15-29 years",4.2
"1299","1034","Hægebostad (-2019)","1999M03","15-29 years",3.4
"1300","1034","Hægebostad (-2019)","1999M04","15-29 years",2.5
"1301","1034","Hægebostad (-2019)","1999M05","15-29 years",1.7
"1302","1034","Hægebostad (-2019)","1999M06","15-29 years",2.5
"1303","1034","Hægebostad (-2019)","1999M07","15-29 years",5.5
"1304","1034","Hægebostad (-2019)","1999M08","15-29 years",3.8
"1305","1034","Hægebostad (-2019)","1999M09","15-29 years",3
"1306","1034","Hægebostad (-2019)","1999M10","15-29 years",3.4
"1307","1034","Hægebostad (-2019)","1999M11","15-29 years",3
"1308","1034","Hægebostad (-2019)","1999M12","15-29 years",3.4
"1309","1034","Hægebostad (-2019)","2000M01","15-29 years",3.5
"1310","1034","Hægebostad (-2019)","2000M02","15-29 years",2.8
"1311","1034","Hægebostad (-2019)","2000M03","15-29 years",4.3
"1312","1034","Hægebostad (-2019)","2000M04","15-29 years",3.5
"1313","1034","Hægebostad (-2019)","2000M05","15-29 years",2.8
"1314","1034","Hægebostad (-2019)","2000M06","15-29 years",2.4
"1315","1034","Hægebostad (-2019)","2000M07","15-29 years",3.5
"1316","1034","Hægebostad (-2019)","2000M08","15-29 years",4.3
"1317","1034","Hægebostad (-2019)","2000M09","15-29 years",2.8
"1318","1034","Hægebostad (-2019)","2000M10","15-29 years",3.5
"1319","1034","Hægebostad (-2019)","2000M11","15-29 years",3.9
"1320","1034","Hægebostad (-2019)","2000M12","15-29 years",2.4
"1321","1034","Hægebostad (-2019)","2001M01","15-29 years",4
"1322","1034","Hægebostad (-2019)","2001M02","15-29 years",3.2
"1323","1034","Hægebostad (-2019)","2001M03","15-29 years",2
"1324","1034","Hægebostad (-2019)","2001M04","15-29 years",1.2
"1325","1034","Hægebostad (-2019)","2001M05","15-29 years",1.2
"1326","1034","Hægebostad (-2019)","2001M06","15-29 years",1.2
"1327","1034","Hægebostad (-2019)","2001M07","15-29 years",0.8
"1328","1034","Hægebostad (-2019)","2001M08","15-29 years",3.6
"1329","1034","Hægebostad (-2019)","2001M09","15-29 years",0.8
"1330","1034","Hægebostad (-2019)","2001M10","15-29 years",0.8
"1331","1034","Hægebostad (-2019)","2001M11","15-29 years",1.2
"1332","1034","Hægebostad (-2019)","2001M12","15-29 years",2
"1333","1034","Hægebostad (-2019)","2002M01","15-29 years",3.3
"1334","1034","Hægebostad (-2019)","2002M02","15-29 years",3.3
"1335","1034","Hægebostad (-2019)","2002M03","15-29 years",1.7
"1336","1034","Hægebostad (-2019)","2002M04","15-29 years",2.5
"1337","1034","Hægebostad (-2019)","2002M05","15-29 years",2.9
"1338","1034","Hægebostad (-2019)","2002M06","15-29 years",5
"1339","1034","Hægebostad (-2019)","2002M07","15-29 years",5.4
"1340","1034","Hægebostad (-2019)","2002M08","15-29 years",3.8
"1341","1034","Hægebostad (-2019)","2002M09","15-29 years",4.6
"1342","1034","Hægebostad (-2019)","2002M10","15-29 years",2.9
"1343","1034","Hægebostad (-2019)","2002M11","15-29 years",5.4
"1344","1034","Hægebostad (-2019)","2002M12","15-29 years",3.8
"1345","1037","Kvinesdal (-2019)","1999M01","15-74 years",3.8
"1346","1037","Kvinesdal (-2019)","1999M02","15-74 years",2.7
"1347","1037","Kvinesdal (-2019)","1999M03","15-74 years",2.6
"1348","1037","Kvinesdal (-2019)","1999M04","15-74 years",2.5
"1349","1037","Kvinesdal (-2019)","1999M05","15-74 years",1.6
"1350","1037","Kvinesdal (-2019)","1999M06","15-74 years",2.4
"1351","1037","Kvinesdal (-2019)","1999M07","15-74 years",2.4
"1352","1037","Kvinesdal (-2019)","1999M08","15-74 years",2.7
"1353","1037","Kvinesdal (-2019)","1999M09","15-74 years",2.4
"1354","1037","Kvinesdal (-2019)","1999M10","15-74 years",2.4
"1355","1037","Kvinesdal (-2019)","1999M11","15-74 years",2.7
"1356","1037","Kvinesdal (-2019)","1999M12","15-74 years",3.1
"1357","1037","Kvinesdal (-2019)","2000M01","15-74 years",3.7
"1358","1037","Kvinesdal (-2019)","2000M02","15-74 years",3.8
"1359","1037","Kvinesdal (-2019)","2000M03","15-74 years",3
"1360","1037","Kvinesdal (-2019)","2000M04","15-74 years",3.4
"1361","1037","Kvinesdal (-2019)","2000M05","15-74 years",3.4
"1362","1037","Kvinesdal (-2019)","2000M06","15-74 years",2.9
"1363","1037","Kvinesdal (-2019)","2000M07","15-74 years",3
"1364","1037","Kvinesdal (-2019)","2000M08","15-74 years",2.8
"1365","1037","Kvinesdal (-2019)","2000M09","15-74 years",2.5
"1366","1037","Kvinesdal (-2019)","2000M10","15-74 years",2.4
"1367","1037","Kvinesdal (-2019)","2000M11","15-74 years",3.5
"1368","1037","Kvinesdal (-2019)","2000M12","15-74 years",3.5
"1369","1037","Kvinesdal (-2019)","2001M01","15-74 years",4
"1370","1037","Kvinesdal (-2019)","2001M02","15-74 years",2.9
"1371","1037","Kvinesdal (-2019)","2001M03","15-74 years",2.8
"1372","1037","Kvinesdal (-2019)","2001M04","15-74 years",2.8
"1373","1037","Kvinesdal (-2019)","2001M05","15-74 years",1.7
"1374","1037","Kvinesdal (-2019)","2001M06","15-74 years",1.9
"1375","1037","Kvinesdal (-2019)","2001M07","15-74 years",2
"1376","1037","Kvinesdal (-2019)","2001M08","15-74 years",2
"1377","1037","Kvinesdal (-2019)","2001M09","15-74 years",2
"1378","1037","Kvinesdal (-2019)","2001M10","15-74 years",1.7
"1379","1037","Kvinesdal (-2019)","2001M11","15-74 years",2.2
"1380","1037","Kvinesdal (-2019)","2001M12","15-74 years",2.1
"1381","1037","Kvinesdal (-2019)","2002M01","15-74 years",3.6
"1382","1037","Kvinesdal (-2019)","2002M02","15-74 years",2.9
"1383","1037","Kvinesdal (-2019)","2002M03","15-74 years",2.6
"1384","1037","Kvinesdal (-2019)","2002M04","15-74 years",2.6
"1385","1037","Kvinesdal (-2019)","2002M05","15-74 years",2.1
"1386","1037","Kvinesdal (-2019)","2002M06","15-74 years",1.7
"1387","1037","Kvinesdal (-2019)","2002M07","15-74 years",2.1
"1388","1037","Kvinesdal (-2019)","2002M08","15-74 years",2.5
"1389","1037","Kvinesdal (-2019)","2002M09","15-74 years",2
"1390","1037","Kvinesdal (-2019)","2002M10","15-74 years",2.5
"1391","1037","Kvinesdal (-2019)","2002M11","15-74 years",2.9
"1392","1037","Kvinesdal (-2019)","2002M12","15-74 years",3.1
"1393","1037","Kvinesdal (-2019)","1999M01","15-29 years",6.5
"1394","1037","Kvinesdal (-2019)","1999M02","15-29 years",3.9
"1395","1037","Kvinesdal (-2019)","1999M03","15-29 years",4
"1396","1037","Kvinesdal (-2019)","1999M04","15-29 years",3.5
"1397","1037","Kvinesdal (-2019)","1999M05","15-29 years",2
"1398","1037","Kvinesdal (-2019)","1999M06","15-29 years",3.3
"1399","1037","Kvinesdal (-2019)","1999M07","15-29 years",4.5
"1400","1037","Kvinesdal (-2019)","1999M08","15-29 years",4.9
"1401","1037","Kvinesdal (-2019)","1999M09","15-29 years",3.5
"1402","1037","Kvinesdal (-2019)","1999M10","15-29 years",3.9
"1403","1037","Kvinesdal (-2019)","1999M11","15-29 years",4.9
"1404","1037","Kvinesdal (-2019)","1999M12","15-29 years",5.2
"1405","1037","Kvinesdal (-2019)","2000M01","15-29 years",6.3
"1406","1037","Kvinesdal (-2019)","2000M02","15-29 years",6.5
"1407","1037","Kvinesdal (-2019)","2000M03","15-29 years",5
"1408","1037","Kvinesdal (-2019)","2000M04","15-29 years",5.5
"1409","1037","Kvinesdal (-2019)","2000M05","15-29 years",5.8
"1410","1037","Kvinesdal (-2019)","2000M06","15-29 years",5.1
"1411","1037","Kvinesdal (-2019)","2000M07","15-29 years",5.8
"1412","1037","Kvinesdal (-2019)","2000M08","15-29 years",5.2
"1413","1037","Kvinesdal (-2019)","2000M09","15-29 years",3.4
"1414","1037","Kvinesdal (-2019)","2000M10","15-29 years",3.2
"1415","1037","Kvinesdal (-2019)","2000M11","15-29 years",4.4
"1416","1037","Kvinesdal (-2019)","2000M12","15-29 years",5.8
"1417","1037","Kvinesdal (-2019)","2001M01","15-29 years",6.5
"1418","1037","Kvinesdal (-2019)","2001M02","15-29 years",4.8
"1419","1037","Kvinesdal (-2019)","2001M03","15-29 years",4.5
"1420","1037","Kvinesdal (-2019)","2001M04","15-29 years",4.8
"1421","1037","Kvinesdal (-2019)","2001M05","15-29 years",2.6
"1422","1037","Kvinesdal (-2019)","2001M06","15-29 years",3.7
"1423","1037","Kvinesdal (-2019)","2001M07","15-29 years",3.8
"1424","1037","Kvinesdal (-2019)","2001M08","15-29 years",3.5
"1425","1037","Kvinesdal (-2019)","2001M09","15-29 years",4.3
"1426","1037","Kvinesdal (-2019)","2001M10","15-29 years",3
"1427","1037","Kvinesdal (-2019)","2001M11","15-29 years",3.1
"1428","1037","Kvinesdal (-2019)","2001M12","15-29 years",2.9
"1429","1037","Kvinesdal (-2019)","2002M01","15-29 years",6
"1430","1037","Kvinesdal (-2019)","2002M02","15-29 years",4.4
"1431","1037","Kvinesdal (-2019)","2002M03","15-29 years",4
"1432","1037","Kvinesdal (-2019)","2002M04","15-29 years",4.8
"1433","1037","Kvinesdal (-2019)","2002M05","15-29 years",3.8
"1434","1037","Kvinesdal (-2019)","2002M06","15-29 years",3.2
"1435","1037","Kvinesdal (-2019)","2002M07","15-29 years",4.3
"1436","1037","Kvinesdal (-2019)","2002M08","15-29 years",5.1
"1437","1037","Kvinesdal (-2019)","2002M09","15-29 years",2.8
"1438","1037","Kvinesdal (-2019)","2002M10","15-29 years",4
"1439","1037","Kvinesdal (-2019)","2002M11","15-29 years",4.9
"1440","1037","Kvinesdal (-2019)","2002M12","15-29 years",5.7
"1441","1046","Sirdal (1960-2019)","1999M01","15-74 years",1.7
"1442","1046","Sirdal (1960-2019)","1999M02","15-74 years",1.6
"1443","1046","Sirdal (1960-2019)","1999M03","15-74 years",1.6
"1444","1046","Sirdal (1960-2019)","1999M04","15-74 years",1.5
"1445","1046","Sirdal (1960-2019)","1999M05","15-74 years",1.1
"1446","1046","Sirdal (1960-2019)","1999M06","15-74 years",0.8
"1447","1046","Sirdal (1960-2019)","1999M07","15-74 years",0.8
"1448","1046","Sirdal (1960-2019)","1999M08","15-74 years",0.7
"1449","1046","Sirdal (1960-2019)","1999M09","15-74 years",0.8
"1450","1046","Sirdal (1960-2019)","1999M10","15-74 years",1.4
"1451","1046","Sirdal (1960-2019)","1999M11","15-74 years",1
"1452","1046","Sirdal (1960-2019)","1999M12","15-74 years",1.3
"1453","1046","Sirdal (1960-2019)","2000M01","15-74 years",1.8
"1454","1046","Sirdal (1960-2019)","2000M02","15-74 years",2
"1455","1046","Sirdal (1960-2019)","2000M03","15-74 years",1.5
"1456","1046","Sirdal (1960-2019)","2000M04","15-74 years",2.1
"1457","1046","Sirdal (1960-2019)","2000M05","15-74 years",1.6
"1458","1046","Sirdal (1960-2019)","2000M06","15-74 years",0.9
"1459","1046","Sirdal (1960-2019)","2000M07","15-74 years",1.5
"1460","1046","Sirdal (1960-2019)","2000M08","15-74 years",1.5
"1461","1046","Sirdal (1960-2019)","2000M09","15-74 years",1.3
"1462","1046","Sirdal (1960-2019)","2000M10","15-74 years",1.1
"1463","1046","Sirdal (1960-2019)","2000M11","15-74 years",1.3
"1464","1046","Sirdal (1960-2019)","2000M12","15-74 years",1.6
"1465","1046","Sirdal (1960-2019)","2001M01","15-74 years",2.3
"1466","1046","Sirdal (1960-2019)","2001M02","15-74 years",2.3
"1467","1046","Sirdal (1960-2019)","2001M03","15-74 years",2.5
"1468","1046","Sirdal (1960-2019)","2001M04","15-74 years",2
"1469","1046","Sirdal (1960-2019)","2001M05","15-74 years",1.9
"1470","1046","Sirdal (1960-2019)","2001M06","15-74 years",1.6
"1471","1046","Sirdal (1960-2019)","2001M07","15-74 years",1.6
"1472","1046","Sirdal (1960-2019)","2001M08","15-74 years",1.5
"1473","1046","Sirdal (1960-2019)","2001M09","15-74 years",1.6
"1474","1046","Sirdal (1960-2019)","2001M10","15-74 years",1.8
"1475","1046","Sirdal (1960-2019)","2001M11","15-74 years",1.4
"1476","1046","Sirdal (1960-2019)","2001M12","15-74 years",1.4
"1477","1046","Sirdal (1960-2019)","2002M01","15-74 years",1.4
"1478","1046","Sirdal (1960-2019)","2002M02","15-74 years",1.3
"1479","1046","Sirdal (1960-2019)","2002M03","15-74 years",1.5
"1480","1046","Sirdal (1960-2019)","2002M04","15-74 years",1.2
"1481","1046","Sirdal (1960-2019)","2002M05","15-74 years",0.8
"1482","1046","Sirdal (1960-2019)","2002M06","15-74 years",0.8
"1483","1046","Sirdal (1960-2019)","2002M07","15-74 years",1.4
"1484","1046","Sirdal (1960-2019)","2002M08","15-74 years",1.4
"1485","1046","Sirdal (1960-2019)","2002M09","15-74 years",1.3
"1486","1046","Sirdal (1960-2019)","2002M10","15-74 years",1.5
"1487","1046","Sirdal (1960-2019)","2002M11","15-74 years",1.7
"1488","1046","Sirdal (1960-2019)","2002M12","15-74 years",2.4
"1489","1046","Sirdal (1960-2019)","1999M01","15-29 years",2.5
"1490","1046","Sirdal (1960-2019)","1999M02","15-29 years",2.5
"1491","1046","Sirdal (1960-2019)","1999M03","15-29 years",1.7
"1492","1046","Sirdal (1960-2019)","1999M04","15-29 years",2.1
"1493","1046","Sirdal (1960-2019)","1999M05","15-29 years",1.7
"1494","1046","Sirdal (1960-2019)","1999M06","15-29 years",0.8
"1495","1046","Sirdal (1960-2019)","1999M07","15-29 years",0.8
"1496","1046","Sirdal (1960-2019)","1999M08","15-29 years",1.7
"1497","1046","Sirdal (1960-2019)","1999M09","15-29 years",0.8
"1498","1046","Sirdal (1960-2019)","1999M10","15-29 years",2.1
"1499","1046","Sirdal (1960-2019)","1999M11","15-29 years",1.3
"1500","1046","Sirdal (1960-2019)","1999M12","15-29 years",0.8
"1501","1046","Sirdal (1960-2019)","2000M01","15-29 years",1.8
"1502","1046","Sirdal (1960-2019)","2000M02","15-29 years",2.7
"1503","1046","Sirdal (1960-2019)","2000M03","15-29 years",1.8
"1504","1046","Sirdal (1960-2019)","2000M04","15-29 years",4
"1505","1046","Sirdal (1960-2019)","2000M05","15-29 years",2.2
"1506","1046","Sirdal (1960-2019)","2000M06","15-29 years",0.4
"1507","1046","Sirdal (1960-2019)","2000M07","15-29 years",1.3
"1508","1046","Sirdal (1960-2019)","2000M08","15-29 years",2.7
"1509","1046","Sirdal (1960-2019)","2000M09","15-29 years",0.9
"1510","1046","Sirdal (1960-2019)","2000M10","15-29 years",0.4
"1511","1046","Sirdal (1960-2019)","2000M11","15-29 years",0.9
"1512","1046","Sirdal (1960-2019)","2000M12","15-29 years",2.2
"1513","1046","Sirdal (1960-2019)","2001M01","15-29 years",3.2
"1514","1046","Sirdal (1960-2019)","2001M02","15-29 years",3.2
"1515","1046","Sirdal (1960-2019)","2001M03","15-29 years",3.2
"1516","1046","Sirdal (1960-2019)","2001M04","15-29 years",2.7
"1517","1046","Sirdal (1960-2019)","2001M05","15-29 years",3.7
"1518","1046","Sirdal (1960-2019)","2001M06","15-29 years",2.3
"1519","1046","Sirdal (1960-2019)","2001M07","15-29 years",1.8
"1520","1046","Sirdal (1960-2019)","2001M08","15-29 years",2.3
"1521","1046","Sirdal (1960-2019)","2001M09","15-29 years",2.7
"1522","1046","Sirdal (1960-2019)","2001M10","15-29 years",2.7
"1523","1046","Sirdal (1960-2019)","2001M11","15-29 years",0.9
"1524","1046","Sirdal (1960-2019)","2001M12","15-29 years",0.5
"1525","1046","Sirdal (1960-2019)","2002M01","15-29 years",0.5
"1526","1046","Sirdal (1960-2019)","2002M02","15-29 years",0.9
"1527","1046","Sirdal (1960-2019)","2002M03","15-29 years",1.8
"1528","1046","Sirdal (1960-2019)","2002M04","15-29 years",1.8
"1529","1046","Sirdal (1960-2019)","2002M05","15-29 years",0.5
"1530","1046","Sirdal (1960-2019)","2002M06","15-29 years",0.5
"1531","1046","Sirdal (1960-2019)","2002M07","15-29 years",1.8
"1532","1046","Sirdal (1960-2019)","2002M08","15-29 years",2.3
"1533","1046","Sirdal (1960-2019)","2002M09","15-29 years",1.4
"1534","1046","Sirdal (1960-2019)","2002M10","15-29 years",2.7
"1535","1046","Sirdal (1960-2019)","2002M11","15-29 years",2.7
"1536","1046","Sirdal (1960-2019)","2002M12","15-29 years",2.7
"1537","1099","Unknown municipalities, Vest-Agder","1999M01","15-74 years",NA
"1538","1099","Unknown municipalities, Vest-Agder","1999M02","15-74 years",NA
"1539","1099","Unknown municipalities, Vest-Agder","1999M03","15-74 years",NA
"1540","1099","Unknown municipalities, Vest-Agder","1999M04","15-74 years",NA
"1541","1099","Unknown municipalities, Vest-Agder","1999M05","15-74 years",NA
"1542","1099","Unknown municipalities, Vest-Agder","1999M06","15-74 years",NA
"1543","1099","Unknown municipalities, Vest-Agder","1999M07","15-74 years",NA
"1544","1099","Unknown municipalities, Vest-Agder","1999M08","15-74 years",NA
"1545","1099","Unknown municipalities, Vest-Agder","1999M09","15-74 years",NA
"1546","1099","Unknown municipalities, Vest-Agder","1999M10","15-74 years",NA
"1547","1099","Unknown municipalities, Vest-Agder","1999M11","15-74 years",NA
"1548","1099","Unknown municipalities, Vest-Agder","1999M12","15-74 years",NA
"1549","1099","Unknown municipalities, Vest-Agder","2000M01","15-74 years",NA
"1550","1099","Unknown municipalities, Vest-Agder","2000M02","15-74 years",NA
"1551","1099","Unknown municipalities, Vest-Agder","2000M03","15-74 years",NA
"1552","1099","Unknown municipalities, Vest-Agder","2000M04","15-74 years",NA
"1553","1099","Unknown municipalities, Vest-Agder","2000M05","15-74 years",NA
"1554","1099","Unknown municipalities, Vest-Agder","2000M06","15-74 years",NA
"1555","1099","Unknown municipalities, Vest-Agder","2000M07","15-74 years",NA
"1556","1099","Unknown municipalities, Vest-Agder","2000M08","15-74 years",NA
"1557","1099","Unknown municipalities, Vest-Agder","2000M09","15-74 years",NA
"1558","1099","Unknown municipalities, Vest-Agder","2000M10","15-74 years",NA
"1559","1099","Unknown municipalities, Vest-Agder","2000M11","15-74 years",NA
"1560","1099","Unknown municipalities, Vest-Agder","2000M12","15-74 years",NA
"1561","1099","Unknown municipalities, Vest-Agder","2001M01","15-74 years",NA
"1562","1099","Unknown municipalities, Vest-Agder","2001M02","15-74 years",NA
"1563","1099","Unknown municipalities, Vest-Agder","2001M03","15-74 years",NA
"1564","1099","Unknown municipalities, Vest-Agder","2001M04","15-74 years",NA
"1565","1099","Unknown municipalities, Vest-Agder","2001M05","15-74 years",NA
"1566","1099","Unknown municipalities, Vest-Agder","2001M06","15-74 years",NA
"1567","1099","Unknown municipalities, Vest-Agder","2001M07","15-74 years",NA
"1568","1099","Unknown municipalities, Vest-Agder","2001M08","15-74 years",NA
"1569","1099","Unknown municipalities, Vest-Agder","2001M09","15-74 years",NA
"1570","1099","Unknown municipalities, Vest-Agder","2001M10","15-74 years",NA
"1571","1099","Unknown municipalities, Vest-Agder","2001M11","15-74 years",NA
"1572","1099","Unknown municipalities, Vest-Agder","2001M12","15-74 years",NA
"1573","1099","Unknown municipalities, Vest-Agder","2002M01","15-74 years",NA
"1574","1099","Unknown municipalities, Vest-Agder","2002M02","15-74 years",NA
"1575","1099","Unknown municipalities, Vest-Agder","2002M03","15-74 years",NA
"1576","1099","Unknown municipalities, Vest-Agder","2002M04","15-74 years",NA
"1577","1099","Unknown municipalities, Vest-Agder","2002M05","15-74 years",NA
